,player_id,year,yards,tds,att,comp,playoff_games,playoff_wins,pb_games,age
953,FitzRy00,2021.0,34990.0,223.0,5060.0,3072.0,0.0,0.0,0.0,39.0
954,FlacJo00,2008.0,2971.0,14.0,428.0,257.0,3.0,2.0,0.0,23.0
955,FlacJo00,2009.0,6584.0,35.0,927.0,572.0,5.0,3.0,0.0,24.0
956,FlacJo00,2010.0,10206.0,60.0,1416.0,878.0,7.0,4.0,0.0,25.0
957,FlacJo00,2011.0,13816.0,80.0,1958.0,1190.0,9.0,5.0,0.0,26.0
958,FlacJo00,2012.0,17633.0,102.0,2489.0,1507.0,13.0,9.0,0.0,27.0
959,FlacJo00,2013.0,21545.0,121.0,3103.0,1869.0,13.0,9.0,0.0,28.0
960,FlacJo00,2014.0,25531.0,148.0,3657.0,2213.0,15.0,10.0,0.0,29.0
961,FlacJo00,2015.0,28322.0,162.0,4070.0,2479.0,15.0,10.0,0.0,30.0
962,FlacJo00,2016.0,32639.0,182.0,4742.0,2915.0,15.0,10.0,0.0,31.0
963,FlacJo00,2017.0,35780.0,200.0,5291.0,3267.0,15.0,10.0,0.0,32.0
964,FlacJo00,2018.0,38245.0,212.0,5670.0,3499.0,15.0,10.0,0.0,33.0
965,FlacJo00,2019.0,40067.0,218.0,5932.0,3670.0,15.0,10.0,0.0,34.0
966,FlacJo00,2020.0,40931.0,224.0,6066.0,3744.0,15.0,10.0,0.0,35.0
967,FlacJo00,2021.0,41269.0,227.0,6108.0,3771.0,15.0,10.0,0.0,36.0
968,FlutDo00,1986.0,361.0,3.0,46.0,23.0,1.0,0.0,0.0,24.0
969,FlutDo00,1987.0,560.0,4.0,71.0,38.0,1.0,0.0,0.0,25.0
970,FlutDo00,1988.0,1710.0,12.0,250.0,130.0,1.0,0.0,0.0,26.0
971,FlutDo00,1989.0,2203.0,14.0,341.0,166.0,1.0,0.0,0.0,27.0
972,FlutDo00,1990.0,2203.0,14.0,341.0,166.0,1.0,0.0,0.0,28.0
973,FlutDo00,1991.0,2203.0,14.0,341.0,166.0,1.0,0.0,0.0,29.0
974,FlutDo00,1992.0,2203.0,14.0,341.0,166.0,1.0,0.0,0.0,30.0
975,FlutDo00,1993.0,2203.0,14.0,341.0,166.0,1.0,0.0,0.0,31.0
976,FlutDo00,1994.0,2203.0,14.0,341.0,166.0,1.0,0.0,0.0,32.0
977,FlutDo00,1995.0,2203.0,14.0,341.0,166.0,1.0,0.0,0.0,33.0
978,FlutDo00,1996.0,2203.0,14.0,341.0,166.0,1.0,0.0,0.0,34.0
979,FlutDo00,1997.0,2203.0,14.0,341.0,166.0,1.0,0.0,0.0,35.0
980,FlutDo00,1998.0,4914.0,34.0,695.0,368.0,2.0,0.0,1.0,36.0
981,FlutDo00,1999.0,8085.0,53.0,1173.0,632.0,2.0,0.0,1.0,37.0
982,FlutDo00,2000.0,9785.0,61.0,1404.0,764.0,2.0,0.0,1.0,38.0
983,FlutDo00,2001.0,13249.0,76.0,1925.0,1058.0,2.0,0.0,1.0,39.0
984,FlutDo00,2002.0,13313.0,76.0,1936.0,1061.0,2.0,0.0,1.0,40.0
985,FlutDo00,2003.0,14410.0,85.0,2103.0,1152.0,2.0,0.0,1.0,41.0
986,FlutDo00,2004.0,14686.0,86.0,2141.0,1172.0,2.0,0.0,1.0,42.0
987,FlutDo00,2005.0,14715.0,86.0,2151.0,1177.0,2.0,0.0,1.0,43.0
988,FoleNi00,2012.0,1699.0,6.0,265.0,161.0,0.0,0.0,0.0,23.0
989,FoleNi00,2013.0,4590.0,33.0,582.0,364.0,1.0,0.0,1.0,24.0
990,FoleNi00,2014.0,6753.0,46.0,893.0,550.0,1.0,0.0,1.0,25.0
991,FoleNi00,2015.0,8805.0,53.0,1230.0,740.0,1.0,0.0,1.0,26.0
992,FoleNi00,2016.0,9215.0,56.0,1285.0,776.0,1.0,0.0,1.0,27.0
993,FoleNi00,2017.0,9752.0,61.0,1386.0,833.0,4.0,3.0,1.0,28.0
994,FoleNi00,2018.0,11165.0,68.0,1581.0,974.0,6.0,4.0,1.0,29.0
995,FoleNi00,2019.0,11901.0,71.0,1698.0,1051.0,6.0,4.0,1.0,30.0
996,FoleNi00,2020.0,13753.0,81.0,2010.0,1253.0,6.0,4.0,1.0,31.0
997,FoleNi00,2021.0,14003.0,82.0,2045.0,1277.0,6.0,4.0,1.0,32.0
998,FoutDa00,1973.0,1126.0,6.0,194.0,87.0,0.0,0.0,0.0,22.0
999,FoutDa00,1974.0,2858.0,14.0,431.0,202.0,0.0,0.0,0.0,23.0
1000,FoutDa00,1975.0,4254.0,16.0,626.0,308.0,0.0,0.0,0.0,24.0
1001,FoutDa00,1976.0,6789.0,30.0,985.0,516.0,0.0,0.0,0.0,25.0
1002,FoutDa00,1977.0,7658.0,34.0,1094.0,585.0,0.0,0.0,0.0,26.0
1003,FoutDa00,1978.0,10657.0,58.0,1475.0,809.0,0.0,0.0,0.0,27.0
1004,FoutDa00,1979.0,14739.0,82.0,2005.0,1141.0,1.0,0.0,1.0,28.0
1005,FoutDa00,1980.0,19454.0,112.0,2594.0,1489.0,3.0,1.0,2.0,29.0
1006,FoutDa00,1981.0,24256.0,145.0,3203.0,1849.0,5.0,2.0,3.0,30.0
1007,FoutDa00,1982.0,27139.0,162.0,3533.0,2053.0,7.0,3.0,4.0,31.0
1008,FoutDa00,1983.0,30114.0,182.0,3873.0,2268.0,7.0,3.0,5.0,32.0
1009,FoutDa00,1984.0,33854.0,201.0,4380.0,2585.0,7.0,3.0,5.0,33.0
1010,FoutDa00,1985.0,37492.0,228.0,4810.0,2839.0,7.0,3.0,6.0,34.0
1011,FoutDa00,1986.0,40523.0,244.0,5240.0,3091.0,7.0,3.0,6.0,35.0
1012,FoutDa00,1987.0,43040.0,254.0,5604.0,3297.0,7.0,3.0,6.0,36.0
1013,FreeJo00,2009.0,1855.0,10.0,290.0,158.0,0.0,0.0,0.0,21.0
1014,FreeJo00,2010.0,5306.0,35.0,764.0,449.0,0.0,0.0,0.0,22.0
1015,FreeJo00,2011.0,8898.0,51.0,1315.0,795.0,0.0,0.0,0.0,23.0
1016,FreeJo00,2012.0,12963.0,78.0,1873.0,1101.0,0.0,0.0,0.0,24.0
1017,FreeJo00,2013.0,13724.0,80.0,2020.0,1164.0,0.0,0.0,0.0,25.0
1018,FreeJo00,2014.0,13724.0,80.0,2020.0,1164.0,0.0,0.0,0.0,26.0
1019,FreeJo00,2015.0,13873.0,81.0,2048.0,1179.0,0.0,0.0,0.0,27.0
1020,FrerGu00,1994.0,600.0,5.0,100.0,46.0,0.0,0.0,0.0,23.0
1021,FrerGu00,1995.0,3351.0,18.0,496.0,245.0,0.0,0.0,0.0,24.0
1022,FrerGu00,1996.0,6804.0,30.0,966.0,515.0,0.0,0.0,1.0,25.0
1023,FrerGu00,1997.0,9486.0,47.0,1368.0,719.0,0.0,0.0,1.0,26.0
1024,FrerGu00,1998.0,9769.0,48.0,1422.0,744.0,0.0,0.0,1.0,27.0
1025,FrerGu00,1999.0,11886.0,57.0,1710.0,919.0,1.0,0.0,1.0,28.0
1026,FrerGu00,2000.0,13662.0,66.0,1942.0,1057.0,2.0,0.0,1.0,29.0
1027,FrerGu00,2001.0,13970.0,69.0,1990.0,1087.0,2.0,0.0,1.0,30.0
1028,FrerGu00,2002.0,14407.0,70.0,2075.0,1131.0,2.0,0.0,1.0,31.0
1029,FrerGu00,2003.0,15097.0,77.0,2140.0,1169.0,2.0,0.0,1.0,32.0
1030,FrerGu00,2004.0,15097.0,77.0,2141.0,1169.0,2.0,0.0,1.0,33.0
1031,FrerGu00,2005.0,18093.0,95.0,2635.0,1426.0,2.0,0.0,1.0,34.0
1032,FrerGu00,2006.0,18120.0,95.0,2638.0,1427.0,2.0,0.0,1.0,35.0
1033,FrerGu00,2007.0,19134.0,102.0,2805.0,1521.0,2.0,0.0,1.0,36.0
1034,FrerGu00,2008.0,21291.0,114.0,3106.0,1699.0,2.0,0.0,1.0,37.0
1035,FrieJo00,1990.0,98.0,1.0,22.0,11.0,0.0,0.0,0.0,23.0
1036,FrieJo00,1991.0,2994.0,13.0,509.0,273.0,0.0,0.0,0.0,24.0
1037,FrieJo00,1992.0,2994.0,13.0,509.0,273.0,0.0,0.0,0.0,25.0
1038,FrieJo00,1993.0,4396.0,19.0,747.0,401.0,0.0,0.0,0.0,26.0
1039,FrieJo00,1994.0,5662.0,29.0,927.0,506.0,0.0,0.0,0.0,27.0
1040,FrieJo00,1995.0,6457.0,35.0,1047.0,570.0,0.0,0.0,0.0,28.0
1041,FrieJo00,1996.0,8086.0,43.0,1258.0,690.0,0.0,0.0,0.0,29.0
1042,FrieJo00,1997.0,8224.0,43.0,1294.0,705.0,0.0,0.0,0.0,30.0
1043,FrieJo00,1998.0,8633.0,45.0,1343.0,734.0,0.0,0.0,0.0,31.0
1044,FrieJo00,1999.0,8633.0,45.0,1343.0,734.0,0.0,0.0,0.0,32.0
1045,FrieJo00,2000.0,8699.0,45.0,1364.0,745.0,0.0,0.0,0.0,33.0
1046,FryeCh00,2005.0,1002.0,4.0,164.0,98.0,0.0,0.0,0.0,24.0
1047,FryeCh00,2006.0,3456.0,14.0,557.0,350.0,0.0,0.0,0.0,25.0
1048,FryeCh00,2007.0,3490.0,14.0,567.0,354.0,0.0,0.0,0.0,26.0
1049,FryeCh00,2008.0,3573.0,16.0,590.0,366.0,0.0,0.0,0.0,27.0
1050,FryeCh00,2009.0,4154.0,17.0,677.0,419.0,0.0,0.0,0.0,28.0
1051,FullSt00,1979.0,1484.0,6.0,270.0,146.0,0.0,0.0,0.0,22.0
1052,FullSt00,1980.0,3734.0,16.0,590.0,339.0,0.0,0.0,0.0,23.0
1053,FullSt00,1981.0,4668.0,19.0,724.0,416.0,0.0,0.0,0.0,24.0
1054,FullSt00,1982.0,5333.0,22.0,817.0,465.0,0.0,0.0,0.0,25.0
1055,FullSt00,1983.0,5333.0,22.0,817.0,465.0,0.0,0.0,0.0,26.0
1056,FullSt00,1984.0,5928.0,25.0,895.0,518.0,2.0,1.0,0.0,27.0
1057,FullSt00,1985.0,6705.0,26.0,1002.0,571.0,2.0,1.0,0.0,28.0
1058,FullSt00,1986.0,7156.0,28.0,1066.0,605.0,2.0,1.0,0.0,29.0
1059,GabbBl00,2011.0,2214.0,12.0,413.0,210.0,0.0,0.0,0.0,22.0
1060,GabbBl00,2012.0,3876.0,21.0,691.0,372.0,0.0,0.0,0.0,23.0
1061,GabbBl00,2013.0,4357.0,22.0,777.0,414.0,0.0,0.0,0.0,24.0
1062,GabbBl00,2014.0,4395.0,23.0,784.0,417.0,0.0,0.0,0.0,25.0
1063,GabbBl00,2015.0,6426.0,33.0,1066.0,595.0,0.0,0.0,0.0,26.0
1064,GabbBl00,2016.0,7351.0,38.0,1226.0,686.0,0.0,0.0,0.0,27.0
1065,GabbBl00,2017.0,8437.0,44.0,1397.0,781.0,0.0,0.0,0.0,28.0
1066,GabbBl00,2018.0,9063.0,48.0,1498.0,842.0,0.0,0.0,0.0,29.0
1067,GabbBl00,2019.0,9063.0,48.0,1498.0,842.0,0.0,0.0,0.0,30.0
1068,GabbBl00,2020.0,9206.0,50.0,1514.0,851.0,0.0,0.0,0.0,31.0
1069,GabbBl00,2021.0,9273.0,50.0,1525.0,858.0,0.0,0.0,0.0,32.0
1070,GabrRo00,1962.0,670.0,3.0,101.0,57.0,0.0,0.0,0.0,22.0
1071,GabrRo00,1963.0,2617.0,11.0,382.0,187.0,0.0,0.0,0.0,23.0
1072,GabrRo00,1964.0,3853.0,20.0,525.0,252.0,0.0,0.0,0.0,24.0
1073,GabrRo00,1965.0,5174.0,31.0,698.0,335.0,0.0,0.0,0.0,25.0
1074,GabrRo00,1966.0,7714.0,41.0,1095.0,552.0,0.0,0.0,0.0,26.0
1075,GabrRo00,1967.0,10493.0,66.0,1466.0,748.0,1.0,0.0,1.0,27.0
1076,GabrRo00,1968.0,12857.0,85.0,1832.0,932.0,1.0,0.0,2.0,28.0
1077,GabrRo00,1969.0,15406.0,109.0,2231.0,1149.0,2.0,0.0,3.0,29.0
1078,GabrRo00,1970.0,17958.0,125.0,2638.0,1360.0,2.0,0.0,3.0,30.0
1079,GabrRo00,1971.0,20196.0,142.0,2990.0,1540.0,2.0,0.0,3.0,31.0
1080,GabrRo00,1972.0,22223.0,154.0,3313.0,1705.0,2.0,0.0,3.0,32.0
1081,GabrRo00,1973.0,25442.0,177.0,3773.0,1975.0,2.0,0.0,4.0,33.0
1082,GabrRo00,1974.0,27309.0,186.0,4111.0,2168.0,2.0,0.0,4.0,34.0
1083,GabrRo00,1975.0,28953.0,199.0,4403.0,2319.0,2.0,0.0,4.0,35.0
1084,GabrRo00,1976.0,29429.0,201.0,4495.0,2365.0,2.0,0.0,4.0,36.0
1085,GabrRo00,1977.0,29444.0,201.0,4498.0,2366.0,2.0,0.0,4.0,37.0
1086,GannRi00,1987.0,18.0,0.0,6.0,2.0,0.0,0.0,0.0,22.0
1087,GannRi00,1988.0,108.0,0.0,21.0,9.0,0.0,0.0,0.0,23.0
1088,GannRi00,1989.0,108.0,0.0,21.0,9.0,0.0,0.0,0.0,24.0
1089,GannRi00,1990.0,2386.0,16.0,370.0,191.0,0.0,0.0,0.0,25.0
1090,GannRi00,1991.0,4552.0,28.0,724.0,402.0,0.0,0.0,0.0,26.0
1091,GannRi00,1992.0,6457.0,40.0,1003.0,561.0,0.0,0.0,0.0,27.0
1092,GannRi00,1993.0,7161.0,43.0,1128.0,635.0,0.0,0.0,0.0,28.0
1093,GannRi00,1994.0,7161.0,43.0,1128.0,635.0,0.0,0.0,0.0,29.0
1094,GannRi00,1995.0,7218.0,43.0,1139.0,642.0,0.0,0.0,0.0,30.0
1095,GannRi00,1996.0,7709.0,49.0,1229.0,696.0,0.0,0.0,0.0,31.0
1096,GannRi00,1997.0,8853.0,56.0,1404.0,794.0,0.0,0.0,0.0,32.0
1097,GannRi00,1998.0,11158.0,66.0,1758.0,1000.0,0.0,0.0,0.0,33.0
1098,GannRi00,1999.0,14998.0,90.0,2273.0,1304.0,0.0,0.0,1.0,34.0
1099,GannRi00,2000.0,18428.0,118.0,2746.0,1588.0,2.0,1.0,2.0,35.0
1100,GannRi00,2001.0,22256.0,145.0,3295.0,1949.0,4.0,2.0,3.0,36.0
1101,GannRi00,2002.0,26945.0,171.0,3913.0,2367.0,7.0,4.0,4.0,37.0
1102,GannRi00,2003.0,28219.0,177.0,4138.0,2492.0,7.0,4.0,4.0,38.0
1103,GannRi00,2004.0,28743.0,180.0,4206.0,2533.0,7.0,4.0,4.0,39.0
1104,GarcJe00,1999.0,2544.0,11.0,375.0,225.0,0.0,0.0,0.0,29.0
1105,GarcJe00,2000.0,6822.0,42.0,936.0,580.0,0.0,0.0,1.0,30.0
1106,GarcJe00,2001.0,10360.0,74.0,1440.0,896.0,1.0,0.0,2.0,31.0
1107,GarcJe00,2002.0,13704.0,95.0,1968.0,1224.0,3.0,1.0,3.0,32.0
1108,GarcJe00,2003.0,16408.0,113.0,2360.0,1449.0,3.0,1.0,3.0,33.0
1109,GarcJe00,2004.0,18139.0,123.0,2612.0,1593.0,3.0,1.0,3.0,34.0
1110,GarcJe00,2005.0,19076.0,126.0,2785.0,1695.0,3.0,1.0,3.0,35.0
1111,GarcJe00,2006.0,20385.0,136.0,2973.0,1811.0,5.0,2.0,3.0,36.0
1112,GarcJe00,2007.0,22825.0,149.0,3300.0,2020.0,6.0,2.0,4.0,37.0
1113,GarcJe00,2008.0,25537.0,161.0,3676.0,2264.0,6.0,2.0,4.0,38.0
1114,GaroJi00,2014.0,182.0,1.0,27.0,19.0,0.0,0.0,0.0,23.0
1115,GaroJi00,2015.0,188.0,1.0,31.0,20.0,0.0,0.0,0.0,24.0
1116,GaroJi00,2016.0,690.0,5.0,94.0,63.0,0.0,0.0,0.0,25.0
1117,GaroJi00,2017.0,2250.0,12.0,272.0,183.0,0.0,0.0,0.0,26.0
1118,GaroJi00,2018.0,2968.0,17.0,361.0,236.0,0.0,0.0,0.0,27.0
1119,GaroJi00,2019.0,6946.0,44.0,837.0,565.0,3.0,2.0,0.0,28.0
1120,GaroJi00,2020.0,8042.0,51.0,977.0,659.0,3.0,2.0,0.0,29.0
1121,GaroJi00,2021.0,11852.0,71.0,1418.0,960.0,6.0,4.0,0.0,30.0
1122,GarrDa00,2002.0,231.0,1.0,46.0,23.0,0.0,0.0,0.0,24.0
1123,GarrDa00,2003.0,317.0,2.0,58.0,32.0,0.0,0.0,0.0,25.0
1124,GarrDa00,2004.0,691.0,4.0,130.0,70.0,0.0,0.0,0.0,26.0
1125,GarrDa00,2005.0,1808.0,8.0,298.0,168.0,0.0,0.0,0.0,27.0
1126,GarrDa00,2006.0,3543.0,18.0,539.0,313.0,0.0,0.0,0.0,28.0
1127,GarrDa00,2007.0,6052.0,36.0,864.0,521.0,2.0,1.0,0.0,29.0
1128,GarrDa00,2008.0,9672.0,51.0,1399.0,856.0,2.0,1.0,0.0,30.0
1129,GarrDa00,2009.0,13269.0,66.0,1915.0,1170.0,2.0,1.0,1.0,31.0
1130,GarrDa00,2010.0,16003.0,89.0,2281.0,1406.0,2.0,1.0,1.0,32.0
1131,GeorJe00,1990.0,2152.0,16.0,334.0,181.0,0.0,0.0,0.0,23.0
1132,GeorJe00,1991.0,5062.0,26.0,819.0,473.0,0.0,0.0,0.0,24.0
1133,GeorJe00,1992.0,7025.0,33.0,1125.0,640.0,0.0,0.0,0.0,25.0
1134,GeorJe00,1993.0,9551.0,41.0,1532.0,874.0,0.0,0.0,0.0,26.0
1135,GeorJe00,1994.0,13285.0,64.0,2056.0,1196.0,0.0,0.0,0.0,27.0
1136,GeorJe00,1995.0,17428.0,88.0,2613.0,1532.0,1.0,0.0,0.0,28.0
1137,GeorJe00,1996.0,18126.0,91.0,2712.0,1588.0,1.0,0.0,0.0,29.0
1138,GeorJe00,1997.0,22043.0,120.0,3233.0,1878.0,1.0,0.0,0.0,30.0
1139,GeorJe00,1998.0,23229.0,124.0,3402.0,1971.0,1.0,0.0,0.0,31.0
1140,GeorJe00,1999.0,26045.0,147.0,3731.0,2162.0,3.0,1.0,0.0,32.0
1141,GeorJe00,2000.0,27434.0,154.0,3925.0,2275.0,3.0,1.0,0.0,33.0
1142,GeorJe00,2001.0,27602.0,154.0,3967.0,2298.0,3.0,1.0,0.0,34.0
1143,GlenMi00,2013.0,2608.0,19.0,416.0,247.0,0.0,0.0,0.0,24.0
1144,GlenMi00,2014.0,4025.0,29.0,619.0,364.0,0.0,0.0,0.0,25.0
1145,GlenMi00,2015.0,4025.0,29.0,619.0,364.0,0.0,0.0,0.0,26.0
1146,GlenMi00,2016.0,4100.0,30.0,630.0,374.0,0.0,0.0,0.0,27.0
1147,GlenMi00,2017.0,4933.0,34.0,770.0,467.0,0.0,0.0,0.0,28.0
1148,GlenMi00,2018.0,5107.0,35.0,791.0,482.0,0.0,0.0,0.0,29.0
1149,GlenMi00,2019.0,5163.0,36.0,801.0,488.0,0.0,0.0,0.0,30.0
1150,GlenMi00,2020.0,6235.0,43.0,980.0,599.0,0.0,0.0,0.0,31.0
1151,GlenMi00,2021.0,7025.0,47.0,1147.0,689.0,0.0,0.0,0.0,32.0
1152,GoffJa00,2016.0,1089.0,5.0,205.0,112.0,0.0,0.0,0.0,22.0
1153,GoffJa00,2017.0,4893.0,33.0,682.0,408.0,1.0,0.0,1.0,23.0
1154,GoffJa00,2018.0,9581.0,65.0,1243.0,772.0,4.0,2.0,2.0,24.0
1155,GoffJa00,2019.0,14219.0,87.0,1869.0,1166.0,4.0,2.0,2.0,25.0
1156,GoffJa00,2020.0,18171.0,107.0,2421.0,1536.0,5.0,2.0,2.0,26.0
1157,GoffJa00,2021.0,21416.0,126.0,2915.0,1868.0,5.0,2.0,2.0,27.0
1158,GradBr00,2006.0,1661.0,9.0,328.0,177.0,0.0,0.0,0.0,23.0
1159,GradBr00,2007.0,1791.0,9.0,352.0,190.0,0.0,0.0,0.0,24.0
1160,GradBr00,2008.0,1817.0,9.0,373.0,197.0,0.0,0.0,0.0,25.0
1161,GradBr00,2009.0,2824.0,15.0,523.0,279.0,0.0,0.0,0.0,26.0
1162,GradBr00,2010.0,3883.0,20.0,680.0,362.0,0.0,0.0,0.0,27.0
1163,GradBr00,2011.0,3992.0,21.0,698.0,370.0,0.0,0.0,0.0,28.0
1164,GradBr00,2012.0,4057.0,21.0,709.0,375.0,0.0,0.0,0.0,29.0
1165,GrahKe00,1992.0,470.0,1.0,97.0,42.0,0.0,0.0,0.0,24.0
1166,GrahKe00,1993.0,549.0,1.0,119.0,50.0,0.0,0.0,0.0,25.0
1167,GrahKe00,1994.0,844.0,4.0,172.0,74.0,0.0,0.0,0.0,26.0
1168,GrahKe00,1995.0,844.0,4.0,172.0,74.0,0.0,0.0,0.0,27.0
1169,GrahKe00,1996.0,2468.0,16.0,446.0,220.0,0.0,0.0,0.0,28.0
1170,GrahKe00,1997.0,3876.0,20.0,696.0,350.0,0.0,0.0,0.0,29.0
1171,GrahKe00,1998.0,5095.0,27.0,901.0,455.0,0.0,0.0,0.0,30.0
1172,GrahKe00,1999.0,6792.0,36.0,1172.0,615.0,0.0,0.0,0.0,31.0
1173,GrahKe00,2000.0,7670.0,37.0,1320.0,681.0,0.0,0.0,0.0,32.0
1174,GrahKe00,2001.0,7801.0,39.0,1339.0,694.0,0.0,0.0,0.0,33.0
1175,GrahOt00,1950.0,1943.0,14.0,253.0,137.0,2.0,2.0,1.0,29.0
1176,GrahOt00,1951.0,4148.0,31.0,518.0,284.0,3.0,2.0,2.0,30.0
1177,GrahOt00,1952.0,6964.0,51.0,882.0,465.0,4.0,2.0,3.0,31.0
1178,GrahOt00,1953.0,9686.0,62.0,1140.0,632.0,5.0,2.0,4.0,32.0
1179,GrahOt00,1954.0,11778.0,73.0,1380.0,774.0,6.0,3.0,5.0,33.0
1180,GrahOt00,1955.0,13499.0,88.0,1565.0,872.0,7.0,4.0,5.0,34.0
1181,GrbaEl00,1994.0,393.0,2.0,50.0,35.0,0.0,0.0,0.0,24.0
1182,GrbaEl00,1995.0,1862.0,10.0,233.0,162.0,0.0,0.0,0.0,25.0
1183,GrbaEl00,1996.0,3098.0,18.0,430.0,284.0,0.0,0.0,0.0,26.0
1184,GrbaEl00,1997.0,5041.0,29.0,744.0,463.0,1.0,0.0,0.0,27.0
1185,GrbaEl00,1998.0,6183.0,34.0,932.0,561.0,1.0,0.0,0.0,28.0
1186,GrbaEl00,1999.0,9572.0,56.0,1431.0,855.0,1.0,0.0,0.0,29.0
1187,GrbaEl00,2000.0,13741.0,84.0,1978.0,1181.0,1.0,0.0,1.0,30.0
1188,GrbaEl00,2001.0,16774.0,99.0,2445.0,1446.0,3.0,1.0,1.0,31.0
1189,GreeTr00,1997.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27.0
1190,GreeTr00,1998.0,3441.0,23.0,510.0,278.0,0.0,0.0,0.0,28.0
1191,GreeTr00,1999.0,3441.0,23.0,510.0,278.0,0.0,0.0,0.0,29.0
1192,GreeTr00,2000.0,5504.0,39.0,750.0,423.0,0.0,0.0,0.0,30.0
1193,GreeTr00,2001.0,9287.0,56.0,1273.0,719.0,0.0,0.0,0.0,31.0
1194,GreeTr00,2002.0,12977.0,82.0,1743.0,1006.0,0.0,0.0,0.0,32.0
1195,GreeTr00,2003.0,17016.0,106.0,2266.0,1336.0,1.0,0.0,1.0,33.0
1196,GreeTr00,2004.0,21607.0,133.0,2822.0,1705.0,1.0,0.0,1.0,34.0
1197,GreeTr00,2005.0,25621.0,150.0,3329.0,2022.0,1.0,0.0,2.0,35.0
1198,GreeTr00,2006.0,26963.0,157.0,3527.0,2143.0,2.0,0.0,2.0,36.0
1199,GreeTr00,2007.0,27950.0,162.0,3668.0,2228.0,2.0,0.0,2.0,37.0
1200,GreeTr00,2008.0,28475.0,162.0,3740.0,2266.0,2.0,0.0,2.0,38.0
1201,GrieBo00,1970.0,2019.0,12.0,245.0,142.0,1.0,0.0,1.0,25.0
1202,GrieBo00,1971.0,4108.0,31.0,508.0,287.0,4.0,2.0,2.0,26.0
1203,GrieBo00,1972.0,4746.0,35.0,605.0,340.0,5.0,3.0,2.0,27.0
1204,GrieBo00,1973.0,6168.0,52.0,823.0,456.0,8.0,6.0,3.0,28.0
1205,GrieBo00,1974.0,8136.0,68.0,1076.0,608.0,9.0,6.0,4.0,29.0
1206,GrieBo00,1975.0,9829.0,82.0,1267.0,726.0,9.0,6.0,4.0,30.0
1207,GrieBo00,1976.0,11926.0,93.0,1539.0,888.0,9.0,6.0,4.0,31.0
1208,GrieBo00,1977.0,14178.0,115.0,1846.0,1068.0,9.0,6.0,5.0,32.0
1209,GrieBo00,1978.0,15969.0,126.0,2081.0,1216.0,10.0,6.0,6.0,33.0
1210,GrieBo00,1979.0,18129.0,140.0,2391.0,1392.0,11.0,6.0,6.0,34.0
1211,GrieBo00,1980.0,18919.0,146.0,2491.0,1453.0,11.0,6.0,6.0,35.0
1212,GrieBr00,1998.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,23.0
1213,GrieBr00,1999.0,3034.0,14.0,455.0,262.0,0.0,0.0,0.0,24.0
1214,GrieBr00,2000.0,5722.0,33.0,791.0,478.0,0.0,0.0,1.0,25.0
1215,GrieBr00,2001.0,8549.0,56.0,1242.0,753.0,0.0,0.0,1.0,26.0
1216,GrieBr00,2002.0,11763.0,71.0,1678.0,1044.0,0.0,0.0,1.0,27.0
1217,GrieBr00,2003.0,12576.0,76.0,1808.0,1118.0,0.0,0.0,1.0,28.0
1218,GrieBr00,2004.0,15208.0,96.0,2144.0,1351.0,0.0,0.0,1.0,29.0
1219,GrieBr00,2005.0,16344.0,103.0,2318.0,1463.0,0.0,0.0,1.0,30.0
1220,GrieBr00,2006.0,16564.0,104.0,2350.0,1481.0,0.0,0.0,1.0,31.0
1221,GrieBr00,2007.0,18367.0,114.0,2612.0,1642.0,0.0,0.0,1.0,32.0
1222,GrieBr00,2008.0,19440.0,119.0,2796.0,1752.0,0.0,0.0,1.0,33.0
1223,GrifRo01,2012.0,3200.0,20.0,393.0,258.0,1.0,0.0,1.0,22.0
1224,GrifRo01,2013.0,6403.0,36.0,849.0,532.0,1.0,0.0,1.0,23.0
1225,GrifRo01,2014.0,8097.0,40.0,1063.0,679.0,1.0,0.0,1.0,24.0
1226,GrifRo01,2015.0,8097.0,40.0,1063.0,679.0,1.0,0.0,1.0,25.0
1227,GrifRo01,2016.0,8983.0,42.0,1210.0,766.0,1.0,0.0,1.0,26.0
1228,GrifRo01,2017.0,8983.0,42.0,1210.0,766.0,1.0,0.0,1.0,27.0
1229,GrifRo01,2018.0,9004.0,42.0,1216.0,768.0,1.0,0.0,1.0,28.0
1230,GrifRo01,2019.0,9229.0,43.0,1254.0,791.0,1.0,0.0,1.0,29.0
1231,GrifRo01,2020.0,9271.0,43.0,1268.0,799.0,1.0,0.0,1.0,30.0
1232,GrogSt00,1975.0,1976.0,11.0,274.0,139.0,0.0,0.0,0.0,22.0
1233,GrogSt00,1976.0,3879.0,29.0,576.0,284.0,1.0,0.0,0.0,23.0
1234,GrogSt00,1977.0,6041.0,46.0,881.0,444.0,1.0,0.0,0.0,24.0
1235,GrogSt00,1978.0,8865.0,61.0,1243.0,625.0,2.0,0.0,0.0,25.0
1236,GrogSt00,1979.0,12151.0,89.0,1666.0,831.0,2.0,0.0,0.0,26.0
1237,GrogSt00,1980.0,14626.0,107.0,1972.0,1006.0,2.0,0.0,0.0,27.0
1238,GrogSt00,1981.0,16485.0,114.0,2188.0,1123.0,2.0,0.0,0.0,28.0
1239,GrogSt00,1982.0,17415.0,121.0,2310.0,1189.0,3.0,0.0,0.0,29.0
